region,City.Region,Latitude,Longitude,income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.625347,145.57919,High income
Australia,,-37.714542,145.865863,High income
Australia,,-37.714542,145.865863,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-37.619704,144.901997,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-29.53,145.49,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.939848,145.412228,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-37.637472,145.859782,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.310467,114.5842,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-30.265983,114.58529,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.256467,115.00476,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.26785,115.01125,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-34.22993,115.00859,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.7778167,115.6762,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.78883,115.678783,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-31.86453,115.707967,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.136867,147.969883,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.12335,147.80915,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-43.139883,148.0017,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.8693167,148.303,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.86463,148.278567,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-41.908767,148.321267,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.42568,147.02323,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-42.95092,147.35513,High income
Australia,,-43.425683,148.321267,High income
Australia,,-43.425683,148.321267,High income
Australia,,-43.425683,148.321267,High income
Australia,,-43.425683,148.321267,High income
Australia,,-43.425683,147.023,High income
Australia,,-43.425683,147.023,High income
Australia,,-43.425683,147.023,High income
Australia,,-43.425683,147.023,High income
Australia,,-43.425683,147.023,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-43.52965,146.95665,High income
Australia,,-42.9509167,147.35513,High income
Australia,,-42.9509167,147.35513,High income
Australia,,-42.9509167,147.35513,High income
Australia,,-42.9509167,147.35513,High income
Australia,,-42.9509167,147.35513,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.83792,152.75383,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.71313,152.80253,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-31.76795,152.808883,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.781,150.2372167,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.817,150.2332,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-35.748,150.2545,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-33.96665,151.257,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-34.01925,151.2315,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.9998,151.2467167,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.966608,151.257253,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,,-33.991889,151.231,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
Australia,Wollongbar,-28.833,153.417,High income
